seed_id,view,image,label
3915,top,train/03915.png,discolored
3916,bottom,train/03916.png,pure
3917,top,train/03917.png,silkcut
3918,top,train/03918.png,pure
3920,top,train/03920.png,broken
3922,bottom,train/03922.png,pure
3924,bottom,train/03924.png,pure
3925,top,train/03925.png,broken
3926,bottom,train/03926.png,pure
3927,top,train/03927.png,discolored
3928,top,train/03928.png,discolored
3931,bottom,train/03931.png,pure
3932,bottom,train/03932.png,pure
3933,bottom,train/03933.png,discolored
3935,top,train/03935.png,broken
3936,top,train/03936.png,pure
3937,bottom,train/03937.png,pure
3938,bottom,train/03938.png,silkcut
3940,bottom,train/03940.png,broken
3942,bottom,train/03942.png,pure
3946,top,train/03946.png,pure
3947,top,train/03947.png,discolored
3949,bottom,train/03949.png,pure
3950,bottom,train/03950.png,pure
3952,top,train/03952.png,broken
3953,bottom,train/03953.png,pure
3954,top,train/03954.png,broken
3956,top,train/03956.png,broken
3957,bottom,train/03957.png,discolored
3958,top,train/03958.png,discolored
3959,top,train/03959.png,broken
3960,top,train/03960.png,silkcut
3961,bottom,train/03961.png,pure
3962,bottom,train/03962.png,pure
3963,top,train/03963.png,pure
3964,top,train/03964.png,pure
3965,top,train/03965.png,broken
3966,bottom,train/03966.png,pure
3967,bottom,train/03967.png,pure
3968,top,train/03968.png,broken
3969,bottom,train/03969.png,broken
3970,top,train/03970.png,broken
3973,top,train/03973.png,silkcut
3974,top,train/03974.png,silkcut
3975,bottom,train/03975.png,broken
3976,bottom,train/03976.png,discolored
3977,bottom,train/03977.png,broken
3978,top,train/03978.png,pure
3979,bottom,train/03979.png,broken
3980,top,train/03980.png,pure
3981,top,train/03981.png,silkcut
3982,bottom,train/03982.png,discolored
3984,top,train/03984.png,pure
3985,bottom,train/03985.png,pure
3986,top,train/03986.png,pure
3987,bottom,train/03987.png,broken
3988,bottom,train/03988.png,pure
3989,top,train/03989.png,pure
3991,top,train/03991.png,silkcut
3994,top,train/03994.png,broken
3995,bottom,train/03995.png,discolored
3996,top,train/03996.png,pure
3997,top,train/03997.png,pure
3998,top,train/03998.png,pure
4000,top,train/04000.png,broken
4001,top,train/04001.png,broken
4002,top,train/04002.png,discolored
4003,top,train/04003.png,broken
4004,bottom,train/04004.png,broken
4005,top,train/04005.png,broken
4006,top,train/04006.png,silkcut
4007,bottom,train/04007.png,discolored
4009,top,train/04009.png,pure
4010,top,train/04010.png,broken
4011,top,train/04011.png,discolored
4012,top,train/04012.png,pure
4013,bottom,train/04013.png,pure
4014,top,train/04014.png,pure
4015,bottom,train/04015.png,pure
4016,top,train/04016.png,broken
4018,bottom,train/04018.png,silkcut
4019,top,train/04019.png,broken
4021,top,train/04021.png,discolored
4022,bottom,train/04022.png,discolored
4023,top,train/04023.png,pure
4025,bottom,train/04025.png,discolored
4026,top,train/04026.png,pure
4027,bottom,train/04027.png,broken
4029,bottom,train/04029.png,broken
4030,bottom,train/04030.png,broken
4031,bottom,train/04031.png,pure
4032,bottom,train/04032.png,pure
4033,bottom,train/04033.png,broken
4034,top,train/04034.png,broken
4035,bottom,train/04035.png,silkcut
4036,bottom,train/04036.png,pure
4037,top,train/04037.png,discolored
4039,bottom,train/04039.png,broken
4040,top,train/04040.png,silkcut
4041,bottom,train/04041.png,broken
4042,top,train/04042.png,silkcut
4044,top,train/04044.png,pure
4045,top,train/04045.png,discolored
4046,top,train/04046.png,discolored
4047,top,train/04047.png,pure
4048,top,train/04048.png,pure
4049,top,train/04049.png,pure
4050,top,train/04050.png,broken
4051,top,train/04051.png,discolored
4053,bottom,train/04053.png,broken
4054,top,train/04054.png,broken
4055,top,train/04055.png,pure
4056,bottom,train/04056.png,silkcut
4057,bottom,train/04057.png,pure
4059,top,train/04059.png,discolored
4061,top,train/04061.png,broken
4062,bottom,train/04062.png,discolored
4063,top,train/04063.png,pure
4064,bottom,train/04064.png,silkcut
4065,bottom,train/04065.png,discolored
4066,top,train/04066.png,broken
4067,top,train/04067.png,broken
4071,top,train/04071.png,silkcut
4072,bottom,train/04072.png,silkcut
4073,top,train/04073.png,broken
4075,top,train/04075.png,pure
4076,top,train/04076.png,pure
4077,bottom,train/04077.png,pure
4078,bottom,train/04078.png,silkcut
4079,top,train/04079.png,pure
4080,bottom,train/04080.png,pure
4081,bottom,train/04081.png,pure
4082,bottom,train/04082.png,broken
4083,bottom,train/04083.png,broken
4085,top,train/04085.png,pure
4086,top,train/04086.png,pure
4087,top,train/04087.png,pure
4089,top,train/04089.png,pure
4090,top,train/04090.png,broken
4092,bottom,train/04092.png,pure
4093,top,train/04093.png,discolored
4094,top,train/04094.png,broken
4095,bottom,train/04095.png,broken
4097,top,train/04097.png,broken
4098,top,train/04098.png,broken
4099,bottom,train/04099.png,pure
4100,bottom,train/04100.png,pure
4101,bottom,train/04101.png,pure
4103,bottom,train/04103.png,broken
4104,bottom,train/04104.png,pure
4105,bottom,train/04105.png,broken
4106,bottom,train/04106.png,discolored
4108,top,train/04108.png,silkcut
4109,top,train/04109.png,broken
4111,top,train/04111.png,pure
4112,bottom,train/04112.png,pure
4114,bottom,train/04114.png,pure
4115,top,train/04115.png,discolored
4117,top,train/04117.png,broken
4118,top,train/04118.png,silkcut
4120,top,train/04120.png,broken
4121,top,train/04121.png,pure
4122,top,train/04122.png,broken
4123,bottom,train/04123.png,silkcut
4124,top,train/04124.png,pure
4125,bottom,train/04125.png,pure
4126,bottom,train/04126.png,pure
4127,top,train/04127.png,broken
4129,bottom,train/04129.png,silkcut
4130,top,train/04130.png,pure
4131,top,train/04131.png,discolored
4132,top,train/04132.png,pure
4134,top,train/04134.png,discolored
4135,top,train/04135.png,discolored
4136,bottom,train/04136.png,broken
4138,top,train/04138.png,pure
4139,bottom,train/04139.png,broken
4140,bottom,train/04140.png,broken
4141,top,train/04141.png,broken
4143,bottom,train/04143.png,discolored
4144,top,train/04144.png,pure
4145,bottom,train/04145.png,broken
4147,bottom,train/04147.png,pure
4148,bottom,train/04148.png,broken
4149,top,train/04149.png,broken
4150,bottom,train/04150.png,broken
4151,top,train/04151.png,broken
4152,top,train/04152.png,broken
4153,top,train/04153.png,broken
4154,top,train/04154.png,pure
4155,bottom,train/04155.png,discolored
4156,top,train/04156.png,pure
4159,bottom,train/04159.png,discolored
4160,bottom,train/04160.png,broken
4161,bottom,train/04161.png,pure
4162,top,train/04162.png,pure
4163,bottom,train/04163.png,discolored
4165,top,train/04165.png,broken
4166,bottom,train/04166.png,broken
4167,top,train/04167.png,discolored
4168,top,train/04168.png,discolored
4169,top,train/04169.png,broken
4170,top,train/04170.png,pure
4171,bottom,train/04171.png,pure
4172,top,train/04172.png,broken
4173,top,train/04173.png,broken
4175,top,train/04175.png,pure
4176,bottom,train/04176.png,pure
4177,bottom,train/04177.png,broken
4178,top,train/04178.png,broken
4179,bottom,train/04179.png,pure
4180,top,train/04180.png,pure
4183,bottom,train/04183.png,pure
4184,top,train/04184.png,discolored
4185,top,train/04185.png,discolored
4186,bottom,train/04186.png,pure
4187,top,train/04187.png,pure
4188,bottom,train/04188.png,broken
4190,bottom,train/04190.png,pure
4191,bottom,train/04191.png,silkcut
4192,bottom,train/04192.png,pure
4193,bottom,train/04193.png,pure
4194,top,train/04194.png,discolored
4195,top,train/04195.png,broken
4197,top,train/04197.png,broken
4198,bottom,train/04198.png,broken
4199,top,train/04199.png,broken
4200,top,train/04200.png,broken
4201,bottom,train/04201.png,pure
4202,bottom,train/04202.png,broken
4203,bottom,train/04203.png,pure
4204,top,train/04204.png,pure
4205,top,train/04205.png,broken
4207,bottom,train/04207.png,broken
4208,bottom,train/04208.png,pure
4209,top,train/04209.png,discolored
4210,bottom,train/04210.png,pure
4211,top,train/04211.png,discolored
4213,bottom,train/04213.png,pure
4214,bottom,train/04214.png,pure
4215,bottom,train/04215.png,discolored
4216,bottom,train/04216.png,discolored
4217,top,train/04217.png,broken
4218,top,train/04218.png,broken
4219,bottom,train/04219.png,pure
4220,top,train/04220.png,broken
4221,top,train/04221.png,pure
4222,bottom,train/04222.png,discolored
4223,bottom,train/04223.png,pure
4224,top,train/04224.png,pure
4225,top,train/04225.png,pure
4226,top,train/04226.png,pure
4229,top,train/04229.png,pure
4231,top,train/04231.png,silkcut
4233,bottom,train/04233.png,discolored
4234,top,train/04234.png,broken
4235,bottom,train/04235.png,broken
4236,bottom,train/04236.png,pure
4237,top,train/04237.png,pure
4239,top,train/04239.png,pure
4240,top,train/04240.png,broken
4242,bottom,train/04242.png,broken
4243,bottom,train/04243.png,pure
4244,top,train/04244.png,pure
4245,top,train/04245.png,pure
4246,top,train/04246.png,discolored
4248,bottom,train/04248.png,discolored
4249,bottom,train/04249.png,pure
4250,bottom,train/04250.png,discolored
4252,top,train/04252.png,pure
4253,bottom,train/04253.png,broken
4254,top,train/04254.png,silkcut
4255,top,train/04255.png,pure
4256,bottom,train/04256.png,pure
4257,bottom,train/04257.png,pure
4258,top,train/04258.png,broken
4259,bottom,train/04259.png,broken
4260,bottom,train/04260.png,pure
4261,top,train/04261.png,pure
4262,bottom,train/04262.png,broken
4263,bottom,train/04263.png,discolored
4264,bottom,train/04264.png,broken
4265,top,train/04265.png,broken
4266,bottom,train/04266.png,pure
4267,bottom,train/04267.png,pure
4268,top,train/04268.png,pure
4269,bottom,train/04269.png,pure
4270,bottom,train/04270.png,broken
4271,bottom,train/04271.png,pure
4273,bottom,train/04273.png,silkcut
4274,bottom,train/04274.png,pure
4275,bottom,train/04275.png,discolored
4276,bottom,train/04276.png,pure
4277,top,train/04277.png,broken
4278,bottom,train/04278.png,discolored
4279,bottom,train/04279.png,broken
4280,top,train/04280.png,silkcut
4282,bottom,train/04282.png,pure
4283,bottom,train/04283.png,discolored
4284,top,train/04284.png,discolored
4287,top,train/04287.png,pure
4288,top,train/04288.png,broken
4290,bottom,train/04290.png,broken
4291,top,train/04291.png,pure
4292,bottom,train/04292.png,pure
4294,top,train/04294.png,pure
4295,top,train/04295.png,pure
4296,bottom,train/04296.png,silkcut
4297,bottom,train/04297.png,pure
4298,top,train/04298.png,discolored
4300,top,train/04300.png,pure
4301,bottom,train/04301.png,pure
4302,bottom,train/04302.png,silkcut
4303,bottom,train/04303.png,pure
4304,bottom,train/04304.png,pure
4305,bottom,train/04305.png,broken
4306,bottom,train/04306.png,broken
4307,top,train/04307.png,pure
4308,bottom,train/04308.png,pure
4312,bottom,train/04312.png,pure
4313,top,train/04313.png,discolored
4314,top,train/04314.png,pure
4316,top,train/04316.png,discolored
4317,bottom,train/04317.png,broken
4319,bottom,train/04319.png,broken
4320,bottom,train/04320.png,pure
4321,bottom,train/04321.png,pure
4322,top,train/04322.png,pure
4323,bottom,train/04323.png,pure
4324,bottom,train/04324.png,silkcut
4325,top,train/04325.png,broken
4326,bottom,train/04326.png,pure
4327,bottom,train/04327.png,pure
4328,bottom,train/04328.png,broken
4329,bottom,train/04329.png,discolored
4330,bottom,train/04330.png,broken
4331,top,train/04331.png,broken
4332,top,train/04332.png,discolored
4333,bottom,train/04333.png,silkcut
4334,top,train/04334.png,broken
4335,bottom,train/04335.png,broken
4336,top,train/04336.png,discolored
4338,top,train/04338.png,pure
4339,bottom,train/04339.png,silkcut
4340,bottom,train/04340.png,pure
4342,top,train/04342.png,pure
4343,bottom,train/04343.png,pure
4345,top,train/04345.png,pure
4346,bottom,train/04346.png,broken
4348,top,train/04348.png,discolored
4349,top,train/04349.png,pure
4350,top,train/04350.png,pure
4351,bottom,train/04351.png,broken
4352,bottom,train/04352.png,broken
4353,top,train/04353.png,discolored
4354,top,train/04354.png,pure
4356,top,train/04356.png,broken
4358,top,train/04358.png,discolored
4359,bottom,train/04359.png,broken
4360,bottom,train/04360.png,pure
4361,bottom,train/04361.png,silkcut
4362,top,train/04362.png,silkcut
4363,bottom,train/04363.png,silkcut
4364,bottom,train/04364.png,pure
4365,top,train/04365.png,broken
4366,bottom,train/04366.png,pure
4367,bottom,train/04367.png,pure
4368,bottom,train/04368.png,pure
4369,bottom,train/04369.png,pure
4372,bottom,train/04372.png,silkcut
4373,top,train/04373.png,discolored
4376,top,train/04376.png,discolored
4377,bottom,train/04377.png,pure
4378,bottom,train/04378.png,silkcut
4379,top,train/04379.png,pure
4380,bottom,train/04380.png,silkcut
4381,bottom,train/04381.png,discolored
4383,top,train/04383.png,broken
4384,top,train/04384.png,broken
4387,bottom,train/04387.png,pure
4389,top,train/04389.png,pure
4390,top,train/04390.png,pure
4391,top,train/04391.png,pure
4392,top,train/04392.png,broken
4393,bottom,train/04393.png,pure
4395,bottom,train/04395.png,discolored
4397,bottom,train/04397.png,broken
4398,top,train/04398.png,broken
4399,bottom,train/04399.png,pure
4401,bottom,train/04401.png,broken
4402,bottom,train/04402.png,pure
4403,top,train/04403.png,pure
4404,top,train/04404.png,silkcut
4405,top,train/04405.png,silkcut
4406,bottom,train/04406.png,pure
4407,bottom,train/04407.png,pure
4408,top,train/04408.png,broken
4410,bottom,train/04410.png,broken
4412,bottom,train/04412.png,pure
4413,top,train/04413.png,broken
4414,bottom,train/04414.png,discolored
4415,bottom,train/04415.png,pure
4416,bottom,train/04416.png,broken
4418,bottom,train/04418.png,silkcut
4419,top,train/04419.png,pure
4420,bottom,train/04420.png,broken
4422,bottom,train/04422.png,broken
4424,bottom,train/04424.png,silkcut
4425,top,train/04425.png,broken
4426,bottom,train/04426.png,pure
4427,top,train/04427.png,discolored
4428,top,train/04428.png,silkcut
4429,bottom,train/04429.png,broken
4430,top,train/04430.png,silkcut
4431,top,train/04431.png,discolored
4432,bottom,train/04432.png,pure
4433,top,train/04433.png,pure
4434,bottom,train/04434.png,pure
4435,top,train/04435.png,broken
4436,bottom,train/04436.png,pure
4438,top,train/04438.png,silkcut
4439,top,train/04439.png,discolored
4440,bottom,train/04440.png,pure
4441,top,train/04441.png,pure
4442,top,train/04442.png,pure
4443,bottom,train/04443.png,pure
4444,top,train/04444.png,discolored
4445,top,train/04445.png,discolored
4446,bottom,train/04446.png,pure
4447,top,train/04447.png,silkcut
4448,top,train/04448.png,broken
4449,bottom,train/04449.png,broken
4452,top,train/04452.png,silkcut
4455,bottom,train/04455.png,discolored
4457,top,train/04457.png,pure
4458,bottom,train/04458.png,pure
4459,top,train/04459.png,pure
4460,top,train/04460.png,broken
4461,bottom,train/04461.png,discolored
4462,bottom,train/04462.png,broken
4464,bottom,train/04464.png,discolored
4465,top,train/04465.png,broken
4467,bottom,train/04467.png,pure
4468,top,train/04468.png,broken
4469,bottom,train/04469.png,pure
4470,bottom,train/04470.png,broken
4471,bottom,train/04471.png,pure
4472,bottom,train/04472.png,discolored
4474,top,train/04474.png,pure
4475,top,train/04475.png,discolored
4476,top,train/04476.png,pure
4477,top,train/04477.png,broken
4478,top,train/04478.png,broken
4480,bottom,train/04480.png,pure
4481,top,train/04481.png,pure
4482,bottom,train/04482.png,pure
4483,top,train/04483.png,pure
4484,top,train/04484.png,pure
4485,top,train/04485.png,pure
4486,bottom,train/04486.png,broken
4487,bottom,train/04487.png,pure
4488,top,train/04488.png,pure
4489,bottom,train/04489.png,broken
4490,top,train/04490.png,pure
4492,top,train/04492.png,broken
4493,bottom,train/04493.png,pure
4494,bottom,train/04494.png,discolored
4495,top,train/04495.png,pure
4497,bottom,train/04497.png,pure
4498,top,train/04498.png,discolored
4499,top,train/04499.png,discolored
4500,top,train/04500.png,pure
4503,bottom,train/04503.png,pure
4504,bottom,train/04504.png,silkcut
4505,top,train/04505.png,broken
4506,top,train/04506.png,pure
4507,top,train/04507.png,discolored
4508,bottom,train/04508.png,broken
4510,bottom,train/04510.png,discolored
4511,bottom,train/04511.png,pure
4512,bottom,train/04512.png,pure
4513,bottom,train/04513.png,discolored
4514,bottom,train/04514.png,broken
4517,bottom,train/04517.png,broken
4518,bottom,train/04518.png,pure
4520,top,train/04520.png,pure
4521,bottom,train/04521.png,broken
4523,bottom,train/04523.png,discolored
4524,bottom,train/04524.png,broken
4526,bottom,train/04526.png,pure
4527,bottom,train/04527.png,silkcut
4528,bottom,train/04528.png,discolored
4530,bottom,train/04530.png,broken
4531,bottom,train/04531.png,discolored
4532,top,train/04532.png,silkcut
4533,top,train/04533.png,broken
4534,bottom,train/04534.png,broken
4535,bottom,train/04535.png,pure
4536,bottom,train/04536.png,pure
4538,bottom,train/04538.png,broken
4539,top,train/04539.png,pure
4540,top,train/04540.png,pure
4541,top,train/04541.png,broken
4543,bottom,train/04543.png,pure
4544,top,train/04544.png,broken
4545,bottom,train/04545.png,silkcut
4546,bottom,train/04546.png,discolored
4547,top,train/04547.png,pure
4549,bottom,train/04549.png,discolored
4550,bottom,train/04550.png,pure
4551,bottom,train/04551.png,pure
4554,top,train/04554.png,broken
4555,top,train/04555.png,broken
4556,top,train/04556.png,broken
4557,bottom,train/04557.png,broken
4558,bottom,train/04558.png,broken
4560,bottom,train/04560.png,pure
4561,top,train/04561.png,pure
4562,top,train/04562.png,pure
4563,top,train/04563.png,broken
4564,bottom,train/04564.png,broken
4565,top,train/04565.png,pure
4566,top,train/04566.png,pure
4567,bottom,train/04567.png,pure
4568,top,train/04568.png,broken
4569,top,train/04569.png,discolored
4570,top,train/04570.png,broken
4571,bottom,train/04571.png,broken
4572,top,train/04572.png,silkcut
4573,top,train/04573.png,discolored
4575,top,train/04575.png,pure
4576,top,train/04576.png,pure
4577,top,train/04577.png,broken
4578,top,train/04578.png,pure
4579,top,train/04579.png,discolored
4580,bottom,train/04580.png,discolored
4581,top,train/04581.png,pure
4583,top,train/04583.png,discolored
4585,bottom,train/04585.png,pure
4586,bottom,train/04586.png,pure
4587,top,train/04587.png,broken
4588,bottom,train/04588.png,discolored
4589,top,train/04589.png,broken
4590,top,train/04590.png,broken
4591,bottom,train/04591.png,broken
4592,top,train/04592.png,pure
4593,top,train/04593.png,broken
4594,bottom,train/04594.png,broken
4595,top,train/04595.png,discolored
4596,top,train/04596.png,discolored
4599,bottom,train/04599.png,pure
4600,top,train/04600.png,broken
4601,bottom,train/04601.png,broken
4603,top,train/04603.png,broken
4604,bottom,train/04604.png,pure
4605,bottom,train/04605.png,pure
4606,top,train/04606.png,pure
4607,bottom,train/04607.png,pure
4608,top,train/04608.png,broken
4609,top,train/04609.png,pure
4610,top,train/04610.png,broken
4611,bottom,train/04611.png,pure
4613,top,train/04613.png,discolored
4614,top,train/04614.png,broken
4615,top,train/04615.png,pure
4616,top,train/04616.png,broken
4618,top,train/04618.png,broken
4620,bottom,train/04620.png,silkcut
4621,top,train/04621.png,pure
4622,bottom,train/04622.png,broken
4623,top,train/04623.png,discolored
4624,top,train/04624.png,pure
4625,top,train/04625.png,pure
4627,top,train/04627.png,pure
4629,bottom,train/04629.png,broken
4630,top,train/04630.png,silkcut
4631,top,train/04631.png,broken
4632,bottom,train/04632.png,broken
4633,top,train/04633.png,broken
4635,top,train/04635.png,broken
4636,bottom,train/04636.png,broken
4638,bottom,train/04638.png,discolored
4639,bottom,train/04639.png,pure
4640,bottom,train/04640.png,broken
4641,top,train/04641.png,broken
4642,top,train/04642.png,silkcut
4643,bottom,train/04643.png,discolored
4644,bottom,train/04644.png,broken
4645,bottom,train/04645.png,pure
4646,top,train/04646.png,broken
4647,bottom,train/04647.png,pure
4648,bottom,train/04648.png,silkcut
4650,top,train/04650.png,pure
4651,bottom,train/04651.png,silkcut
4652,bottom,train/04652.png,pure
4655,bottom,train/04655.png,pure
4656,top,train/04656.png,broken
4657,top,train/04657.png,discolored
4658,top,train/04658.png,discolored
4659,top,train/04659.png,discolored
4660,top,train/04660.png,pure
4661,bottom,train/04661.png,discolored
4662,bottom,train/04662.png,pure
4663,top,train/04663.png,pure
4664,top,train/04664.png,discolored
4665,bottom,train/04665.png,silkcut
4666,bottom,train/04666.png,silkcut
4668,bottom,train/04668.png,pure
4669,bottom,train/04669.png,broken
4670,bottom,train/04670.png,discolored
4672,top,train/04672.png,pure
4674,bottom,train/04674.png,pure
4675,top,train/04675.png,broken
4676,top,train/04676.png,pure
4677,top,train/04677.png,silkcut
4678,top,train/04678.png,broken
4679,bottom,train/04679.png,pure
4680,top,train/04680.png,pure
4682,bottom,train/04682.png,silkcut
4683,bottom,train/04683.png,pure
4684,top,train/04684.png,discolored
4686,top,train/04686.png,pure
4687,top,train/04687.png,broken
4688,bottom,train/04688.png,pure
4689,top,train/04689.png,pure
4693,top,train/04693.png,broken
4694,bottom,train/04694.png,silkcut
4695,bottom,train/04695.png,silkcut
4696,top,train/04696.png,pure
4698,top,train/04698.png,pure
4699,top,train/04699.png,pure
4700,top,train/04700.png,broken
4701,bottom,train/04701.png,discolored
4702,bottom,train/04702.png,discolored
4704,top,train/04704.png,silkcut
4705,top,train/04705.png,discolored
4706,top,train/04706.png,silkcut
4707,bottom,train/04707.png,discolored
4708,bottom,train/04708.png,silkcut
4709,bottom,train/04709.png,broken
4710,top,train/04710.png,pure
4711,bottom,train/04711.png,silkcut
4713,top,train/04713.png,pure
4714,bottom,train/04714.png,broken
4716,top,train/04716.png,pure
4717,bottom,train/04717.png,broken
4718,bottom,train/04718.png,broken
4719,bottom,train/04719.png,pure
4720,bottom,train/04720.png,pure
4721,bottom,train/04721.png,pure
4722,bottom,train/04722.png,pure
4723,bottom,train/04723.png,discolored
4724,top,train/04724.png,discolored
4725,top,train/04725.png,pure
4726,bottom,train/04726.png,broken
4727,bottom,train/04727.png,pure
4728,bottom,train/04728.png,pure
4729,bottom,train/04729.png,pure
4731,bottom,train/04731.png,silkcut
4732,top,train/04732.png,pure
4733,top,train/04733.png,pure
4734,bottom,train/04734.png,pure
4735,bottom,train/04735.png,broken
4737,bottom,train/04737.png,broken
4739,top,train/04739.png,broken
4740,bottom,train/04740.png,broken
4742,top,train/04742.png,pure
4745,bottom,train/04745.png,silkcut
4746,top,train/04746.png,pure
4747,top,train/04747.png,pure
4750,bottom,train/04750.png,pure
4751,bottom,train/04751.png,broken
4752,bottom,train/04752.png,discolored
4753,top,train/04753.png,pure
4754,top,train/04754.png,pure
4755,top,train/04755.png,silkcut
4756,top,train/04756.png,discolored
4760,bottom,train/04760.png,discolored
4761,top,train/04761.png,broken
4762,top,train/04762.png,broken
4763,bottom,train/04763.png,discolored
4764,bottom,train/04764.png,pure
4765,top,train/04765.png,pure
4766,bottom,train/04766.png,silkcut
4767,top,train/04767.png,discolored
4768,top,train/04768.png,broken
4769,top,train/04769.png,discolored
4770,bottom,train/04770.png,discolored
4771,top,train/04771.png,pure
4772,top,train/04772.png,pure
4775,top,train/04775.png,pure
4776,bottom,train/04776.png,pure
4777,top,train/04777.png,pure
4779,top,train/04779.png,pure
4780,top,train/04780.png,pure
4781,top,train/04781.png,pure
4782,top,train/04782.png,broken
4783,bottom,train/04783.png,broken
4784,bottom,train/04784.png,broken
4785,top,train/04785.png,discolored
4786,bottom,train/04786.png,broken
4787,top,train/04787.png,broken
4788,top,train/04788.png,pure
4789,bottom,train/04789.png,broken
4790,top,train/04790.png,broken
4791,top,train/04791.png,pure
4792,bottom,train/04792.png,pure
4794,bottom,train/04794.png,discolored
4795,top,train/04795.png,pure
4796,bottom,train/04796.png,broken
4798,bottom,train/04798.png,pure
4800,bottom,train/04800.png,pure
4802,top,train/04802.png,pure
4803,top,train/04803.png,pure
4804,bottom,train/04804.png,pure
4806,bottom,train/04806.png,broken
4807,bottom,train/04807.png,pure
4808,bottom,train/04808.png,discolored
4809,bottom,train/04809.png,broken
4810,top,train/04810.png,broken
4811,top,train/04811.png,broken
4812,top,train/04812.png,pure
4813,top,train/04813.png,pure
4814,bottom,train/04814.png,pure
4815,bottom,train/04815.png,pure
4816,bottom,train/04816.png,pure
4817,bottom,train/04817.png,silkcut
4818,top,train/04818.png,broken
4823,bottom,train/04823.png,discolored
4825,top,train/04825.png,silkcut
4826,top,train/04826.png,pure
4828,top,train/04828.png,broken
4829,bottom,train/04829.png,broken
4830,top,train/04830.png,broken
4832,top,train/04832.png,discolored
4833,bottom,train/04833.png,discolored
4834,top,train/04834.png,broken
4835,top,train/04835.png,discolored
4836,bottom,train/04836.png,pure
4837,top,train/04837.png,silkcut
4839,top,train/04839.png,broken
4840,bottom,train/04840.png,discolored
4842,bottom,train/04842.png,pure
4843,bottom,train/04843.png,pure
4844,bottom,train/04844.png,pure
4845,top,train/04845.png,broken
4846,bottom,train/04846.png,broken
4847,top,train/04847.png,broken
4848,bottom,train/04848.png,silkcut
4849,top,train/04849.png,silkcut
4850,top,train/04850.png,pure
4851,top,train/04851.png,broken
4852,top,train/04852.png,broken
4855,top,train/04855.png,discolored
4856,bottom,train/04856.png,broken
4857,bottom,train/04857.png,pure
4858,bottom,train/04858.png,broken
4860,bottom,train/04860.png,pure
4861,top,train/04861.png,pure
4862,bottom,train/04862.png,pure
4863,top,train/04863.png,discolored
4865,bottom,train/04865.png,pure
4867,bottom,train/04867.png,silkcut
4868,top,train/04868.png,discolored
4869,top,train/04869.png,pure
4870,top,train/04870.png,pure
4871,bottom,train/04871.png,broken
4872,bottom,train/04872.png,pure
4873,bottom,train/04873.png,pure
4875,top,train/04875.png,discolored
4876,top,train/04876.png,pure
4879,top,train/04879.png,pure
4881,top,train/04881.png,pure
4882,top,train/04882.png,broken
4883,top,train/04883.png,silkcut
4884,top,train/04884.png,broken
4886,bottom,train/04886.png,pure
4887,top,train/04887.png,pure
4888,bottom,train/04888.png,pure
4891,bottom,train/04891.png,pure
4892,bottom,train/04892.png,discolored
4893,bottom,train/04893.png,pure
4895,bottom,train/04895.png,discolored
4897,top,train/04897.png,broken
4898,top,train/04898.png,broken
4899,top,train/04899.png,broken
4900,top,train/04900.png,pure
4901,bottom,train/04901.png,pure
4903,bottom,train/04903.png,broken
4907,bottom,train/04907.png,pure
4908,top,train/04908.png,silkcut
4909,top,train/04909.png,discolored
4910,bottom,train/04910.png,pure
4911,top,train/04911.png,broken
4912,top,train/04912.png,discolored
4913,bottom,train/04913.png,broken
4915,bottom,train/04915.png,discolored
4916,bottom,train/04916.png,discolored
4917,bottom,train/04917.png,broken
4918,top,train/04918.png,broken
4919,top,train/04919.png,discolored
4920,top,train/04920.png,broken
4921,top,train/04921.png,broken
4922,top,train/04922.png,pure
4923,bottom,train/04923.png,discolored
4924,top,train/04924.png,discolored
4925,top,train/04925.png,silkcut
4927,top,train/04927.png,pure
4928,bottom,train/04928.png,discolored
4931,top,train/04931.png,pure
4932,top,train/04932.png,broken
4933,bottom,train/04933.png,discolored
4934,top,train/04934.png,pure
4935,top,train/04935.png,broken
4936,top,train/04936.png,pure
4938,top,train/04938.png,pure
4939,bottom,train/04939.png,broken
4940,bottom,train/04940.png,pure
4941,bottom,train/04941.png,pure
4942,bottom,train/04942.png,pure
4943,bottom,train/04943.png,pure
4944,bottom,train/04944.png,pure
4945,top,train/04945.png,broken
4946,top,train/04946.png,silkcut
4947,bottom,train/04947.png,pure
4949,bottom,train/04949.png,discolored
4950,bottom,train/04950.png,pure
4951,bottom,train/04951.png,discolored
4952,bottom,train/04952.png,broken
4953,bottom,train/04953.png,pure
4954,bottom,train/04954.png,silkcut
4955,top,train/04955.png,discolored
4956,top,train/04956.png,pure
4957,bottom,train/04957.png,pure
4959,top,train/04959.png,discolored
4960,bottom,train/04960.png,broken
4962,bottom,train/04962.png,pure
4966,bottom,train/04966.png,pure
4967,bottom,train/04967.png,broken
4968,top,train/04968.png,discolored
4969,top,train/04969.png,broken
4970,top,train/04970.png,broken
4971,top,train/04971.png,broken
4972,top,train/04972.png,discolored
4973,top,train/04973.png,silkcut
4974,top,train/04974.png,broken
4975,bottom,train/04975.png,pure
4976,bottom,train/04976.png,broken
4977,bottom,train/04977.png,discolored
4978,top,train/04978.png,pure
4979,top,train/04979.png,silkcut
4980,bottom,train/04980.png,broken
4981,bottom,train/04981.png,discolored
4982,top,train/04982.png,discolored
4983,bottom,train/04983.png,pure
